Raw_Text,ID,Predicted_Category,Extracted_Incident_Time,Ticket_Group_ID
เน็ตหลุดบ่อยมาก ตอนนี้อยู่หอพักใน ทำงานไม่ได้เลย,TICKET_1577,หมวดเทคโนโลยีสารสนเทศ,เวลาปัจจุบันตามระบบ,TICKET_GROUP_020
สอบถามหน่อยครับ อยากทราบกำหนดการกิจกรรมรับน้อง,TICKET_1578,หมวดบริการทั่วไป / อื่นๆ,เวลาปัจจุบันตามระบบ,TICKET_GROUP_014
สอบถามหน่อยครับ สอบถามเรื่องทุนการศึกษา,TICKET_1579,หมวดบริการทั่วไป / อื่นๆ,เวลาปัจจุบันตามระบบ,TICKET_GROUP_007
อาจารย์ครับ ขอสอบชดเชยต้องทำไง รบกวนให้คำแนะนำที,TICKET_1580,หมวดการเรียนการสอนและวิชาการ,เวลาปัจจุบันตามระบบ,TICKET_GROUP_013
แจ้งเรื่องแอร์ไม่เย็นเลย ตรงห้องบรรยาย ช่วยมาดูหน่อย,TICKET_1581,หมวดอาคารและสิ่งอำนวยความสะดวก,เวลาปัจจุบันตามระบบ,TICKET_GROUP_028
แจ้งเรื่องประตูพัง ตรงห้อง 1204 ช่วยมาดูหน่อย,TICKET_1582,หมวดอาคารและสิ่งอำนวยความสะดวก,เวลาปัจจุบันตามระบบ,TICKET_GROUP_010
สอบถามหน่อยครับ สอบถามเรื่องทุนการศึกษา,TICKET_1583,หมวดบริการทั่วไป / อื่นๆ,เวลาปัจจุบันตามระบบ,TICKET_GROUP_007
แจ้งทำความสะอาดตรงสนามบาส สกปรกมากไม่ทำความสะอาด ครับ,TICKET_1584,หมวดภูมิทัศน์และความสะอาด,เวลาปัจจุบันตามระบบ,TICKET_GROUP_023
รปภ. ช่วยดูตรงลานจอดรถ หน่อยครับ รถติดหนักมาก,TICKET_1585,หมวดความปลอดภัยและจราจร,เวลาปัจจุบันตามระบบ,TICKET_GROUP_021
แจ้งเรื่องไฟดับครับ ตรงตึกวิทย์ ช่วยมาดูหน่อย,TICKET_1586,หมวดอาคารและสิ่งอำนวยความสะดวก,เวลาปัจจุบันตามระบบ,TICKET_GROUP_028
แจ้งทำความสะอาดตรงทางเดิน มีหมาจรจัดมาคุ้ยขยะ ครับ,TICKET_1587,หมวดภูมิทัศน์และความสะอาด,เวลาปัจจุบันตามระบบ,TICKET_GROUP_018
อาจารย์ครับ ตารางเรียนไม่ขึ้นระบบ รบกวนให้คำแนะนำที,TICKET_1588,หมวดการเรียนการสอนและวิชาการ,เวลาปัจจุบันตามระบบ,TICKET_GROUP_001
รปภ. ช่วยดูตรงหน้ามอ หน่อยครับ รถติดหนักมาก,TICKET_1589,หมวดความปลอดภัยและจราจร,เวลาปัจจุบันตามระบบ,TICKET_GROUP_012
ระบบล่ม ตอนนี้อยู่หน้ามอ ทำงานไม่ได้เลย,TICKET_1590,หมวดเทคโนโลยีสารสนเทศ,เวลาปัจจุบันตามระบบ,TICKET_GROUP_025
แจ้งเรื่องลิฟต์ค้าง ตรงห้องบรรยาย ช่วยมาดูหน่อย,TICKET_1591,หมวดอาคารและสิ่งอำนวยความสะดวก,เวลาปัจจุบันตามระบบ,TICKET_GROUP_010
แจ้งเรื่องหลังคารั่วหนักมาก ตรงตึก ICT ช่วยมาดูหน่อย,TICKET_1592,หมวดอาคารและสิ่งอำนวยความสะดวก,เวลาปัจจุบันตามระบบ,TICKET_GROUP_027
แจ้งเรื่องประตูพัง ตรงห้องน้ำตึกสงวน ช่วยมาดูหน่อย,TICKET_1593,หมวดอาคารและสิ่งอำนวยความสะดวก,เวลาปัจจุบันตามระบบ,TICKET_GROUP_011
สอบถามหน่อยครับ อยากทราบกำหนดการกิจกรรมรับน้อง,TICKET_1594,หมวดบริการทั่วไป / อื่นๆ,เวลาปัจจุบันตามระบบ,TICKET_GROUP_014
